ID, r1 , mr1 , r2 , r3 , built_date ,built_year, Latitude , Longitude ,count_date,veh_vol,ped_vol
1930, ST CLAIR AVE E ,, FERNDALE AVE , PRIVATE ACCESS , 08/14/2003 ,2003 ,43.68864,-79.39149,11-20-2008,15672,1551
1931, LESLIE ST , 50m SOUTH OF , MOSLEY ST , PRIVATE ACCESS , 06/27/2003 ,2003 ,43.66014,-79.32885,5-27-2013,10614,836
1932, THE QUEENSWAY ,, SOUTH KINGSWAY LINK RD ,, 11/10/2009 ,2009 ,43.635883246,-79.473179522,4-19-2010,14172,320
1933, KINGSTON RD , 25m EAST OF , GLEN MANOR DR ,, 06/09/2002 ,2002 ,43.67975,-79.29451,11-11-2015,10763,994
1934, BLOOR ST W ,, BROCK AVE ,, 03/07/2002 ,2002 ,43.6591,-79.43918,6-3-2010,14103,1579
1935, DUNDAS ST W ,, HOWARD PARK AVE , LYND AVE , 12/04/2003 ,2003 ,43.65213,-79.44801,6-3-2013,11264,926
1936, OSSINGTON AVE , 54m NORTH OF , ACORES AVE ,, 12/01/2005 ,2005 ,43.67206,-79.42982,4-12-2011,5284,162
1937, OSSINGTON AVE ,, CHURCHILL AVE ,, 08/27/2002 ,2002 ,43.65199,-79.42173,1-12-2010,6627,830
1938, EGLINTON AVE W ,, SATELLITE DR , PRIVATE ACCESS , 12/01/2004 ,2004 ,43.65159,-79.60313,3-22-2012,16600,145
1939, THE QUEENSWAY , 240m EAST OF , THE EAST MALL , PRIVATE ACCESS , 02/10/2002 ,2002 ,43.61714,-79.54347,6-9-2010,24831,57
1941, COMSTOCK RD ,, LEBOVIC AVE ,, 10/19/2005 ,2005 ,43.72071,-79.28872,6-15-2015,6961,101
1942, MILNER AVE ,, MURISON BLVD , PRIVATE ACCESS , 04/16/2003 ,2003 ,43.79902,-79.20229,10-23-2008,8415,298
1943, SCARLETT RD ,, EDINBOROUGH CRT ,, 12/17/2002 ,2002 ,43.67235,-79.50399,1-28-2009,9745,146
1944, LAKE SHORE BLVD W ,, GARDINER/LAKE SHORE RAMP , BROOKERS LANE , 02/10/2006 ,2006 ,43.62727,-79.47906,12-8-2014,11871,195
1945, YONGE ST ,, SCRIVENER SQ ,, 06/18/2003 ,2003 ,43.68051,-79.39092,4-14-2014,15189,1027
1946, DIXON RD , 260m WEST OF , CHETTA PL ,, 12/11/2002 ,2002 ,43.695062031,-79.555315822,3-8-2010,12019,584
1947, HUMBER COLLEGE BLVD ,, WINDWOOD DR , SILVER BELL LANE , 08/27/2003 ,2003 ,43.73006,-79.60493,12-10-2014,8980,1157
1948, LAWRENCE AVE E , 135m WEST OF , BAYVIEW AVE , PRIVATE ACCESS , 11/05/2002 ,2002 ,43.72786,-79.38356,3-18-2013,12944,416
1949, LAWRENCE AVE E ,, MILDENHALL RD ,, 07/12/1974 ,1974 ,43.72845,-79.38654,6-10-2013,13912,243
1950, KIPLING AVE , 150m NORTH OF , MOUNT OLIVE DR ,, 10/17/2002 ,2002 ,43.7481,-79.58438,4-19-2010,9297,584
1951, LAKE SHORE BLVD E , 224m WEST OF , WOODBINE AVE ,, 12/23/2002 ,2002 ,43.66439,-79.30624,5-20-2015,11567,270
1952, BROADVIEW AVE ,, PRETORIA AVE ,, 05/12/2002 ,2002 ,43.67845,-79.35843,2-18-2010,10731,1573
1953, ALBION RD ,, BENSTROW AVE , SANAGAN RD , 05/28/2003 ,2003 ,43.73908,-79.57618,5-25-2016,14762,427
1954, STEELES AVE E ,, STAINES RD ,, 11/13/2003 ,2003 ,43.84104,-79.23224,11-29-2010,11447,6
1955, BLOOR ST W , 78m WEST OF , ST THOMAS ST ,, 12/12/2002 ,2002 ,43.6692,-79.39189,4-1-2010,6900,985
1956, SHEPPARD AVE E ,, BLUE RIDGE RD ,, 12/19/2002 ,2002 ,43.76978,-79.37418,3-22-2014,17247,395
1957, HORNER AVE ,, BETA ST ,, 08/12/2003 ,2003 ,43.6032338,-79.5385002,5-15-2013,6526,350
1958, MCNICOLL AVE ,, SILVER STAR BLVD ,, 09/10/2009 ,2009 ,43.81388,-79.295,4-14-2008,11030,111
1959, MARTIN GROVE RD ,, MILKWOOD AVE ,, 10/07/2003 ,2003 ,43.73013,-79.58855,5-3-2016,9988,190
1960, ALBION RD , 230m WEST OF , KIPLING AVE ,, 10/05/2004 ,2004 ,43.740195049,-79.583272487,5-25-2016,12281,898
1961, RICHMOND ST E ,, GEORGE ST ,, 12/09/2003 ,2003 ,43.6528157,-79.37157,8-13-2013,8880,2605
1962, RICHMOND ST E ,, BERKELEY ST ,, 08/11/2005 ,2005 ,43.65428,-79.36529,8-10-2010,13355,705
1963, ADELAIDE ST E ,, GEORGE ST ,, 05/18/2004 ,2004 ,43.6516,-79.37108,8-19-2009,9398,2697
1964, ADELAIDE ST E ,, BERKELEY ST ,, 08/11/2005 ,2005 ,43.65299,-79.36475,8-18-2009,8428,560
1965, KING ST E ,, GEORGE ST ,, 05/19/2004 ,2004 ,43.65073,-79.3707,6-20-2011,6602,10848
1966, KING ST E ,, BERKELEY ST ,, 02/11/2004 ,2004 ,43.65214,-79.3644,8-18-2009,6497,1393
1967, FRONT ST E ,, PRINCESS ST ,, 09/22/2004 ,2004 ,43.6506527,-79.366682,8-19-2009,10245,2092
1968, FRONT ST E ,, BERKELEY ST ,, 02/11/2004 ,2004 ,43.65129,-79.36401,8-20-2009,10718,1526
1969, QUEEN ST W ,, PALMERSTON AVE , TECUMSETH ST , 10/30/2003 ,2003 ,43.64672,-79.40654,9-2-2015,10538,6170
1970, SHAW ST ,, LOBB AVE ,, 08/18/2004 ,2004 ,43.64698,-79.41715,1-14-2010,3069,486
1971, KINGSTON RD ,, ELMER AVE ,, 04/27/2004 ,2004 ,43.675709,-79.305939,11-11-2015,11640,579
1972, MOUNT PLEASANT RD ,, ROEHAMPTON AVE ,, 07/29/2004 ,2004 ,43.70963,-79.39059,11-26-2009,19721,3908
1974, GATEWAY BLVD ,, GRENOBLE DR , PRIVATE ACCESS , 10/01/2003 ,2003 ,43.71496,-79.3342,11-23-2009,5012,2105
1975, AVENUE RD ,, 401 C E AVENUE RD RAMP ,, 10/06/2006 ,2006 ,43.741171085,-79.422417756,10-17-2011,22435,88
1977, DORIS AVE ,, CHURCH AVE ,, 10/17/2003 ,2003 ,43.77411,-79.41252,5-18-2016,10252,3067
1979, STEELES AVE E ,, 9TH LINE ,, 09/13/2011 ,2011 ,43.84259,-79.22581,1-24-2012,11534,4
1980, STEELES AVE W ,, SIGNAL HILL AVE , PRIVATE ACCESS , 10/08/2003 ,2003 ,43.75306,-79.62511,5-15-2015,16258,305
1981, QUEEN ST W ,, LANSDOWNE AVE , JAMESON AVE , 09/28/2006 ,2006 ,43.64056,-79.43699,5-15-2013,12715,5387
1982, FINCH AVE W ,, BEECROFT RD , GREENVIEW AVE , 02/21/2007 ,2007 ,43.77917,-79.41849,5-15-2013,15640,1391
1983, PROGRESS AVE ,, SCHICK CRT ,, 01/10/2008 ,2008 ,43.77473,-79.26583,3-8-2016,9468,53
1984, KING ST W ,, SPENCER AVE ,, 06/06/2003 ,2003 ,43.63823,-79.4309,10-7-2015,9259,2198
1985, WILLIAM R ALLEN RD , 510m SOUTH OF , SHEPPARD AVE W , PRIVATE ACCESS , 10/23/2004 ,2004 ,43.74659,-79.46018,4-25-2012,29471,14
1987, DUNDAS ST E ,, ONTARIO ST ,, 11/09/2004 ,2004 ,43.65889,-79.36857,4-13-2015,6416,2459
1989, SHEPPARD AVE E ,, DEAN PARK RD , ROUGE RIVER DR , 01/06/2004 ,2004 ,43.80629,-79.180398,4-3-2014,8809,386
1990, BREMNER BLVD ,, VAN DE WATER CRES ,, 11/14/2003 ,2003 ,43.640358,-79.388837,5-2-2011,6011,1034
1991, ST CLAIR AVE W , 48m WEST OF , DUNVEGAN RD ,, 02/16/2007 ,2007 ,43.6859,-79.40535,12-3-2009,8398,1071
1992, CARLTON ST ,, ONTARIO ST ,, 04/04/2005 ,2005 ,43.66375,-79.3705,8-20-2009,5522,2354
1993, BRITISH COLUMBIA RD ,, YUKON PL , PRIVATE ACCESS , 11/29/2004 ,2004 ,43.63164,-79.42724,5-3-2011,5836,25
1994, LAKE SHORE BLVD W ,, LEGION RD , PRIVATE ACCESS , 06/24/2008 ,2008 ,43.62053,-79.48326,12-18-2014,9027,457
1995, BAYVIEW AVE ,, KILGOUR RD ,, 12/02/2003 ,2003 ,43.71676,-79.37811,4-11-2011,22384,768
1996, BIRCHMOUNT RD ,, ASHTONBEE RD ,, 10/19/2005 ,2005 ,43.7328644,-79.2788977,1-31-2013,13113,86
1997, WILLIAM R ALLEN RD ,, RIMROCK RD ,, 04/06/2004 ,2004 ,43.75773,-79.46497,3-12-2009,27014,80
1999, ST GEORGE ST , 112m NORTH OF , COLLEGE ST ,, 12/19/2003 ,2003 ,43.6597,-79.39661,4-19-2010,4311,2464
2000, LAWRENCE AVE W ,, DUCKWORTH ST , BLACKSTONE ST , 07/02/2004 ,2004 ,43.70364,-79.50002,6-14-2013,9487,401
2001, PAPE AVE ,, FLOYD AVE ,, 03/09/2006 ,2006 ,43.68755,-79.34809,3-8-2010,9659,1306
2002, ST CLAIR AVE W ,, TWEEDSMUIR AVE ,, 02/15/2007 ,2007 ,43.68424,-79.41346,10-8-2009,11903,1240
2003, MILITARY TRL , 335m EAST OF , MORNINGSIDE AVE , PRIVATE ACCESS , 09/28/2004 ,2004 ,43.787814,-79.19062,2-10-2016,7669,1696
2004, LAKE SHORE BLVD W ,, FIRST ST ,, 06/18/2004 ,2004 ,43.60227,-79.49849,11-12-2015,7412,642
2005, THE QUEENSWAY , 80m EAST OF , HIGH ST , PRIVATE ACCESS , 02/25/2004 ,2004 ,43.63087,-79.48207,12-15-2014,21662,531
2006, MCCOWAN RD , 180m NORTH OF , LAWRENCE AVE E , PRIVATE ACCESS , 07/19/2005 ,2005 ,43.75697,-79.24562,5-4-2015,15900,156
2007, THE WESTWAY ,, WINCOTT DR ,, 12/14/2004 ,2004 ,43.68739,-79.54975,12-9-2015,8082,132
2008, SCARLETT RD ,, ALMA DR , SCARLETTWOOD CRT , 06/29/2005 ,2005 ,43.69264,-79.51745,10-21-2010,9090,308
2009, HUMBER COLLEGE BLVD ,, HUMBERLINE DR ,, 01/23/2006 ,2006 ,43.73216,-79.60922,12-13-2011,9641,1295
2010, ST CLAIR AVE W ,, SCARLETT RD ,, 01/31/1958 ,1958 ,43.66609,-79.49925,5-10-2016,14464,383
2012, BIRCHMOUNT RD ,, NEWLANDS AVE ,, 09/22/2004 ,2004 ,43.70994,-79.26931,6-6-2016,7566,896
2014, CHURCH ST ,, THE ESPLANADE ,, 05/27/2004 ,2004 ,43.6473,-79.37329,8-13-2013,4006,5271
2016, CHURCH ST ,, MAITLAND ST ,, 08/04/2004 ,2004 ,43.66466,-79.38047,10-21-2009,10252,7007
2017, DUNDAS ST W ,, HUMBER HILL AVE ,, 06/16/2004 ,2004 ,43.66493,-79.50147,5-10-2016,19085,372
2018, ISLINGTON AVE , 172m SOUTH OF , BERGAMOT AVE , PRIVATE ACCESS , 10/01/2004 ,2004 ,43.7155,-79.55528,4-23-2014,13323,1185
2021, MCCOWAN RD , 120m NORTH OF , ELLESMERE RD , PRIVATE ACCESS , 12/10/2004 ,2004 ,43.773277574,-79.251751453,4-29-2015,20670,712
2023, RICHMOND ST W ,, BRANT ST ,, 12/03/2004 ,2004 ,43.64749,-79.39865,1-11-2010,5219,773
2024, ST CLAIR AVE W ,, MOULD AVE , PRIVATE ACCESS , 12/15/2004 ,2004 ,43.66824,-79.48704,1-14-2010,10677,472
2025, QUEEN ST E ,, GLEN MANOR DR ,, 10/08/2004 ,2004 ,43.67164,-79.29263,1-12-2010,8708,1261
2026, BLOOR ST E ,, HUNTLEY ST , MOUNT PLEASANT RD NB ON-RAMP , 01/13/2006 ,2006 ,43.67192,-79.37907,11-10-2015,16720,6556
2027, O CONNOR DR ,, RIVERCOURT BLVD ,, 08/04/2005 ,2005 ,43.693609,-79.34824,6-1-2010,7141,212
2028, ST CLAIR AVE W ,, MONDOVI GT , PRIVATE ACCESS , 11/08/2004 ,2004 ,43.6709,-79.47522,6-20-2013,11724,439
2029, PROGRESS AVE , 290m EAST OF , BRIMLEY RD , PRIVATE ACCESS , 10/31/2005 ,2005 ,43.77733,-79.26128,3-8-2016,14475,541
2030, SHEPPARD AVE E , 115m WEST OF , AMETHYST RD ,, 05/11/2005 ,2005 ,43.78018,-79.30185,6-14-2012,13166,67
2031, THE WESTWAY ,, TREHORNE DR ,, 08/09/2005 ,2005 ,43.69117,-79.536208,4-21-2011,7883,86
2032, MIDLAND AVE ,, HAVENDALE RD ,, 11/29/2005 ,2005 ,43.79331,-79.28186,2-25-2010,14908,840
2033, STEELES AVE E ,, REDLEA AVE , PRIVATE ACCESS , 08/25/2005 ,2005 ,43.824129268,-79.30504024,5-30-2015,18557,1232
2034, LAKE SHORE BLVD W ,, PALACE PIER CRT ,, 08/22/1995 ,1995 ,43.63131,-79.47555,12-3-2014,6936,54
2035, CARLTON ST , 108m WEST OF , CHURCH ST , PRIVATE ACCESS , 07/06/2005 ,2005 ,43.6616,-79.3807,3-14-2016,8517,5760
2036, CHURCH ST ,, WOOD ST ,, 08/10/2005 ,2005 ,43.66282,-79.37973,4-20-2016,9467,5292
2037, ALBION RD ,, STEINWAY BLVD , PRIVATE ACCESS , 01/10/2006 ,2006 ,43.74805,-79.62876,5-24-2016,13276,102
2038, STEELES AVE W , 200m EAST OF , ALNESS ST , PRIVATE ACCESS , 03/16/2005 ,2005 ,43.78535,-79.47835,5-13-2015,22949,278
2039, ESTHER SHINER BLVD ,, PROVOST DR , PRIVATE ACCESS , 12/02/2008 ,2008 ,43.76836,-79.37052,1-19-2009,3003,80
2040, GARDINER E PARK LAWN RD RAMP ,, LEGION RD N ,, 12/22/2006 ,2006 ,43.62518,-79.48925,1-20-2015,7957,0
2041, ESTHER SHINER BLVD ,, OLD LESLIE ST , PRIVATE ACCESS , 03/31/2009 ,2009 ,43.76936,-79.36616,2-8-2010,4825,151
2042, THE POND RD ,, IAN MACDONALD BLVD , PRIVATE ACCESS , 02/03/2005 ,2005 ,43.77093,-79.49832,2-26-2009,5073,2414
2043, MCNICOLL AVE ,, TAPSCOTT RD ,, 01/21/2011 ,2011 ,43.82589,-79.24308,4-12-2011,10607,22
2044, MCNICOLL AVE ,, MORNINGSIDE AVE , OASIS BLVD , 01/21/2011 ,2011 ,43.82729,-79.23467,2-23-2016,8986,9
2045, MORNINGSIDE AVE ,, NEILSON DR , NIGHTSTAR RD , 06/22/2006 ,2006 ,43.82305,-79.23009,2-23-2016,8262,51
2046, MORNINGSIDE AVE ,, FINCH AVE E , STAINES RD , 06/22/2006 ,2006 ,43.81977,-79.22108,2-27-2016,10521,275
2047, WARDEN AVE , 273m NORTH OF , FINCH AVE E ,, 01/18/2006 ,2006 ,43.79918,-79.31694,8-13-2012,10528,438
2049, PASSMORE AVE ,, SILVER STAR BLVD ,, 04/25/2006 ,2006 ,43.81999,-79.2981,5-23-2015,8111,91
2051, KENNEDY RD ,, HAVENDALE RD ,, 11/29/2005 ,2005 ,43.7911,-79.29172,7-7-2010,18702,419
2052, BELLAMY RD N ,, NELSON ST ,, 11/17/2005 ,2005 ,43.74654,-79.23107,5-31-2010,6586,667
2053, WILLIAM KITCHEN RD , 200m EAST OF , KENNEDY RD , PRIVATE ACCESS , 12/07/2005 ,2005 ,43.77302,-79.28152,5-3-2010,7184,133
2054, QUEENS PLATE DR ,, JANDA CRT , PRIVATE ACCESS , 04/25/2006 ,2006 ,43.72301,-79.60102,2-16-2012,5874,533
2055, MARTIN GROVE RD ,, LONGBOURNE DR ,, 04/26/2006 ,2006 ,43.68084,-79.56606,5-10-2016,10896,323
2056, QUEEN ST E ,, ELMER AVE ,, 08/18/2005 ,2005 ,43.6693,-79.3035,6-8-2015,9545,1951
2057, KIPLING AVE ,, HAYHURST RD , NORTHCREST RD , 11/07/2006 ,2006 ,43.69209,-79.55759,12-11-2014,8395,231
2058, BELLAMY RD N ,, BENLEIGH DR ,, 08/01/2006 ,2006 ,43.76347,-79.2375,2-8-2011,11700,578
2059, VICTORIA PARK AVE ,, ROWENA DR ,, 12/21/2005 ,2005 ,43.75152,-79.313,11-1-2011,18080,945
2060, YONGE ST , 100m NORTH OF , BISHOP AVE , PRIVATE ACCESS , 05/10/2006 ,2006 ,43.782659556,-79.416247308,5-7-2014,24650,4286
2063, CALEDONIA RD ,, BENTWORTH AVE ,, 09/07/2006 ,2006 ,43.71956,-79.46861,3-1-2011,12328,240
2064, ALBION RD ,, SHENDALE DR ,, 08/29/2006 ,2006 ,43.72259,-79.54744,5-25-2016,17521,249
2065, BRIMLEY RD ,, SHEDIAC RD , FRASERTON CRES , 10/25/2007 ,2007 ,43.74886,-79.25341,5-9-2013,12346,574
2066, ELLESMERE RD ,, DUNDALK DR , WYE VALLEY RD , 12/19/2006 ,2006 ,43.76518,-79.28401,4-5-2016,22482,604
2067, WESTON RD ,, CARDELL AVE , PRIVATE ACCESS , 08/03/2006 ,2006 ,43.70972,-79.53446,4-17-2012,13478,614
2068, MIDLAND AVE ,, GILDER DR , LORD ROBERTS DR , 08/09/2006 ,2006 ,43.73606,-79.25876,2-23-2011,17293,2598
2069, ASHTONBEE RD ,, HAKIMI AVE , PRIVATE ACCESS , 10/26/2010 ,2010 ,43.73,-79.29195,6-15-2015,7898,472
2070, LEBOVIC AVE , 300m SOUTH OF , EGLINTON AVE E , PRIVATE ACCESS , 10/20/2009 ,2009 ,43.72429,-79.29027,1-14-2010,5127,149
2071, MARTIN GROVE RD ,, VULCAN ST , PRIVATE ACCESS , 09/22/2009 ,2009 ,43.70526,-79.57714,5-3-2016,11687,85
2072, ALBION RD ,, CODLIN CRES , CLAIREPORT CRES , 06/21/2006 ,2006 ,43.74778,-79.63245,5-24-2016,11876,81
2074, SHEPPARD AVE E ,, CONLINS RD ,, 01/18/2007 ,2007 ,43.80423,-79.19015,4-3-2014,11952,118
2075, BATHURST ST ,, DOUGLAS AVE , COVINGTON RD , 06/08/2007 ,2007 ,43.72088,-79.43014,3-29-2012,18665,1571
2076, AVENUE RD , 26m SOUTH OF , ROE AVE ,, 11/17/2006 ,2006 ,43.73218,-79.41937,3-11-2010,18797,326
2078, THE POND RD ,, SENTINEL RD , PRIVATE ACCESS , 09/13/2007 ,2007 ,43.77002,-79.50248,11-9-2011,11330,9454
2079, IAN MACDONALD BLVD ,, THE POND RD , SHOREHAM DR , 08/08/2007 ,2007 ,43.77258,-79.5114,11-7-2011,10151,844
2080, SHOREHAM DR ,, MURRAY ROSS PKWY , PRIVATE ACCESS , 08/08/2007 ,2007 ,43.77189,-79.51372,11-8-2011,9029,864
2081, KING ST W ,, JOE SHUSTER WAY ,, 12/07/2006 ,2006 ,43.63973,-79.42358,9-29-2011,8970,847
2082, ISLINGTON AVE ,, GOLFDOWN DR ,, 04/18/2007 ,2007 ,43.72154,-79.55809,4-23-2014,14048,228
2083, BLOOR ST W ,, WALMER RD , ROBERT ST , 04/03/2007 ,2007 ,43.66637,-79.40533,8-15-2013,9135,11264
2084, DUNDAS ST W ,, GILMOUR AVE ,, 03/08/2007 ,2007 ,43.66559,-79.47897,5-4-2016,10762,913
2085, JARVIS ST , 170m NORTH OF , DUNDAS ST E ,, 04/17/2007 ,2007 ,43.65857,-79.37511,6-17-2010,14566,293
2086, DUPONT ST ,, HOWLAND AVE ,, 02/28/2007 ,2007 ,43.67371,-79.41182,7-21-2014,12326,1545
2087, QUEEN ST W ,, ST PATRICK ST ,, 03/09/2007 ,2007 ,43.65043,-79.38858,2-25-2008,7554,3438
2088, QUEEN ST W ,, PORTLAND ST ,, 02/22/2007 ,2007 ,43.64774,-79.40141,8-12-2010,7433,1346
2089, LAKE SHORE BLVD W , 25m EAST OF , BUDAPEST LANE ,, 06/28/2007 ,2007 ,43.63704,-79.44753,3-29-2010,14539,236
2090, SHEPPARD AVE W , 33m WEST OF , BUCKLAND RD ,, 07/05/2007 ,2007 ,43.74104,-79.50378,3-19-2014,12045,129
2091, MIDLAND AVE , 175m NORTH OF , MCNICOLL AVE , PRIVATE ACCESS , 05/03/2007 ,2007 ,43.81608,-79.29288,3-4-2010,10597,85
2092, SHEPPARD AVE E ,, HERONS HILL WAY ,, 02/16/2011 ,2011 ,43.775532909,-79.335107803,10-27-2015,21583,1170
2093, BIRCHMOUNT RD ,, RANSTONE GDNS ,, 03/08/2007 ,2007 ,43.73868,-79.28126,8-25-2010,13602,98
2095, MCNICOLL AVE ,, INNISLAWN RD ,, 09/19/2007 ,2007 ,43.8074,-79.31654,4-28-2008,11111,86
2096, BREMNER BLVD ,, NAVY WHARF CRT ,, 04/05/2007 ,2007 ,43.64077,-79.39158,12-16-2009,7773,709
2097, DUPONT ST ,, EDWIN AVE ,, 04/11/2007 ,2007 ,43.66491,-79.45549,4-22-2015,9816,856
2098, CORPORATE DR ,, LEE CENTRE DR ,, 03/30/2007 ,2007 ,43.78059,-79.24702,3-21-2016,5577,655
2099, DANFORTH RD ,, NESTON AVE , TYNE CRT , 06/07/2007 ,2007 ,43.73338,-79.24867,5-26-2016,10664,253
2100, BIRCHMOUNT RD ,, MODERN RD ,, 07/12/2007 ,2007 ,43.74411,-79.28343,11-29-2011,12886,532
2101, BRIMLEY RD ,, BERNADINE ST , APPLEFIELD DR , 07/18/2007 ,2007 ,43.76835,-79.26077,12-13-2011,14777,157
2102, BIRCHMOUNT RD ,, VAUXHALL DR ,, 07/24/2007 ,2007 ,43.75898,-79.28949,12-13-2011,16191,592
2103, MIDLAND AVE , 35m SOUTH OF , NORBURY CRES ,, 10/25/2007 ,2007 ,43.75562,-79.26653,4-23-2008,13767,330
2104, KINGSTON RD ,, QUEENSBURY AVE ,, 08/15/2007 ,2007 ,43.68547,-79.27438,11-11-2015,11176,248
2105, LESLIE ST , 60m SOUTH OF , FRANCINE DR ,, 01/18/2008 ,2008 ,43.80412,-79.37138,3-8-2010,8769,209
2106, FINCH AVE W , 30m WEST OF , ENDELL ST ,, 04/30/2008 ,2008 ,43.774793249,-79.437928967,8-5-2009,9323,143
2107, PARKWOODS VILLAGE DR , 45m NORTH OF , BROOKBANKS DR ,, 01/11/2008 ,2008 ,43.76121,-79.32402,4-5-2016,10092,497
2108, LAWRENCE AVE W ,, BROOKHAVEN DR ,, 10/17/2007 ,2007 ,43.70437,-79.49665,6-24-2013,12510,670
2109, SHEPPARD AVE E ,, GREENBRIAR RD , PRIVATE ACCESS , 09/12/2007 ,2007 ,43.76844,-79.38029,3-19-2014,17587,460
2110, MORNINGSIDE AVE , 120m SOUTH OF , KINGSTON RD , PRIVATE ACCESS , 11/27/2007 ,2007 ,43.76954,-79.18643,3-2-2016,8763,1412
2111, LAWRENCE AVE E ,, BAYVIEW AVE NB RAMP , CHEDDINGTON PL , 06/22/2009 ,2009 ,43.727428663,-79.381836477,9-16-2013,7363,1250
2112, LESLIE ST ,, COLDWATER RD , FARMSTEAD RD , 08/14/2007 ,2007 ,43.75486,-79.36041,6-21-2012,25050,1104
2114, LAKE SHORE BLVD W , 50m EAST OF , BRITISH COLUMBIA RD ,, 06/20/1979 ,1979 ,43.63132,-79.42941,6-25-2012,28905,174
2115, FINCH AVE E ,, SCOTTFIELD DR , TIFFIELD RD , 09/09/2011 ,2011 ,43.81088,-79.2529,1-31-2012,12463,143
2116, FINCH AVE W , 200m EAST OF , CHESSWOOD DR ,, 03/03/2009 ,2009 ,43.76704,-79.47518,2-25-2010,16105,271
2117, SPADINA CRES , 20m SOUTH OF , RUSSELL ST ,, 11/28/2007 ,2007 ,43.65967,-79.39993,5-27-2010,5225,437
2118, SPADINA AVE , 28 NORTH OF , WELLINGTON ST W ,, 12/21/2007 ,2007 ,43.644287,-79.394559,4-23-2009,13806,1391
2119, KIPLING AVE ,, PENLEA AVE ,, 09/26/2007 ,2007 ,43.74102,-79.58096,5-15-2015,12364,538
2120, KIPLING AVE ,, HENLEY CRES ,, 08/02/2007 ,2007 ,43.73054,-79.57583,5-15-2015,11881,363
2121, WESTON RD ,, HABITANT DR ,, 08/08/2007 ,2007 ,43.74602,-79.54112,4-17-2013,13562,405
2122, DUNDAS ST W ,, SHERIDAN AVE ,, 08/09/2007 ,2007 ,43.64978,-79.43364,5-15-2012,8706,1664
2123, ROYAL YORK RD , 16m SOUTH OF , GOVERNMENT RD ,, 06/14/2007 ,2007 ,43.657570269,-79.515965134,6-4-2015,12271,141
2124, DUNDAS ST W ,, CHESTNUT HILLS CRES ,, 07/26/2007 ,2007 ,43.653,-79.52489,5-12-2016,18524,190
2125, PHARMACY AVE ,, KNIGHTSBRIDGE RD ,, 08/30/2007 ,2007 ,43.71618,-79.29358,1-23-2008,17463,662
2127, WILLIAM R ALLEN RD ,, DE BOERS DR ,, 11/03/2009 ,2009 ,43.7518,-79.46369,4-15-2010,26928,86
2128, DUFFERIN ST ,, YORK UNIVERSITY BUSWAY ,, 11/04/2009 ,2009 ,43.7719,-79.46766,5-17-2010,23064,307
2129, ALNESS ST ,, YORK UNIVERSITY BUSWAY ,, 12/11/1964 ,1964 ,43.771226,-79.472157,4-20-2010,10065,112
2130, MURRAY ROSS PKWY ,, COLUMBIA GT , EVELYN WIGGINS DR , 08/19/2009 ,2009 ,43.766346,-79.494262,5-2-2011,1872,725
2131, THE POND RD ,, JAMES GILLIES ST , YORK UNIVERSITY BUSWAY , 08/19/2009 ,2009 ,43.771137077,-79.497116775,5-10-2010,3756,185
2132, YORK BLVD ,, YORK UNIVERSITY BUSWAY , PRIVATE ACCESS , 08/26/2009 ,2009 ,43.774466559,-79.497001204,4-22-2010,3982,350
2133, BATHURST ST ,, CARIBOU RD , DELL PARK AVE , 10/04/2007 ,2007 ,43.717574847,-79.429611429,3-31-2015,20431,1592
2134, DUFFERIN ST ,, SASKATCHEWAN RD ,, 05/31/2007 ,2007 ,43.632630916,-79.425127395,4-27-2016,6914,210
2135, LAKE SHORE BLVD W ,, SYMONS ST ,, 10/17/2007 ,2007 ,43.60858,-79.49032,11-12-2015,6794,142
2136, LAKE SHORE BLVD W ,, HILLSIDE AVE ,, 10/23/2007 ,2007 ,43.61116,-79.49,11-25-2015,6789,509
2137, KIPLING AVE ,, HINTON RD , PRIVATE ACCESS , 12/05/2007 ,2007 ,43.72572,-79.5734,5-15-2015,11809,438
2138, WESTON RD , 70m SOUTH OF , DAMASK AVE ,, 09/25/2007 ,2007 ,43.74119,-79.53997,3-30-2010,11810,174
2139, KIPLING AVE ,, SNARESBROOK DR , PRIVATE ACCESS , 12/06/2007 ,2007 ,43.72172,-79.57148,5-15-2015,12809,640
2140, ALBION RD , 280m EAST OF , FINCH AVE W ,, 12/20/2007 ,2007 ,43.740585524,-79.585669041,5-25-2016,13289,315
2141, WESTON RD ,, BIRDSTONE CRES ,, 10/24/2007 ,2007 ,43.674073213,-79.469559749,4-24-2013,15243,245
2142, FINCH AVE E , 110m EAST OF , YONGE ST , PRIVATE ACCESS , 04/17/2008 ,2008 ,43.78007,-79.41425,5-17-2010,9851,1186
2143, CHERRY ST ,, COMMISSIONERS ST ,, 07/17/2009 ,2009 ,43.645257315,-79.352682237,10-19-2009,5622,517
2145, EVANS AVE ,, BESTOBELL RD ,, 12/04/2007 ,2007 ,43.612574261,-79.540461459,7-31-2013,10961,127
2146, BELFIELD RD ,, IRON ST ,, 11/27/2007 ,2007 ,43.70059213,-79.581344712,2-13-2013,7643,59
2147, WARDEN AVE , 260m NORTH OF , BERTRAND AVE ,, 09/15/2011 ,2011 ,43.735467,-79.290688,3-26-2012,14910,23
